known,known_for_real,prediction,label,accuracy,ood,type1_ood_error
True,True,8,8,0.6410803127221038,0.7,0.028429282160625444
True,True,2,6,0.6413352272727273,0.7,0.028409090909090908
True,True,5,5,0.6408800567778566,0.7,0.028388928317955996
True,True,2,6,0.6411347517730497,0.7,0.028368794326241134
True,True,7,3,0.6413890857547838,0.7,0.028348688873139617
True,True,3,4,0.6416430594900849,0.7,0.028328611898016998
True,True,4,2,0.6411889596602972,0.7,0.028308563340410473
True,True,4,9,0.6407355021216408,0.7,0.028288543140028287
True,True,5,7,0.6402826855123674,0.7,0.028268551236749116
True,True,1,1,0.6398305084745762,0.7,0.02824858757062147
False,True,2,6,0.6400846859562456,0.7,0.02893436838390967
True,True,4,0,0.6403385049365303,0.7,0.028913963328631876
True,True,4,2,0.6398872445384073,0.7,0.028893587033121917
True,True,1,7,0.6401408450704226,0.7,0.028873239436619718
True,True,7,0,0.6396903589021815,0.7,0.028852920478536243
True,True,5,2,0.639943741209564,0.7,0.028832630098452883
True,True,9,9,0.640196767392832,0.7,0.02881236823612087
True,True,4,0,0.6404494382022472,0.7,0.028792134831460675
True,True,2,6,0.6407017543859649,0.7,0.028771929824561403
True,True,2,0,0.6402524544179523,0.7,0.028751753155680224
True,True,5,0,0.6398037841625789,0.7,0.028731604765241767
True,True,0,1,0.6400560224089635,0.7,0.028711484593837534
True,True,1,9,0.6396081175647306,0.7,0.028691392582225334
True,True,7,3,0.6398601398601399,0.7,0.028671328671328673
True,True,3,4,0.6401118099231307,0.7,0.0286512928022362
True,True,6,5,0.6403631284916201,0.7,0.02863128491620112
True,True,4,0,0.6406140963014655,0.7,0.028611304954640614
True,True,3,4,0.6408647140864714,0.7,0.028591352859135284
True,True,5,5,0.640418118466899,0.7,0.02857142857142857
True,True,5,7,0.6399721448467967,0.7,0.028551532033426183
True,True,3,4,0.640222686151705,0.7,0.028531663187195546
True,True,5,1,0.6397774687065368,0.7,0.02851182197496523
True,True,1,2,0.6393328700486449,0.7,0.02849200833912439
True,True,5,1,0.6388888888888888,0.7,0.02847222222222222
True,True,0,1,0.6391394864677308,0.7,0.028452463566967384
True,True,1,1,0.6386962552011096,0.7,0.028432732316227463
True,True,2,6,0.638946638946639,0.7,0.028413028413028413
True,True,1,7,0.639196675900277,0.7,0.028393351800554016
True,True,5,5,0.6387543252595156,0.7,0.02837370242214533
True,True,4,0,0.6390041493775933,0.7,0.028354080221300138
True,True,5,0,0.6385625431928127,0.7,0.028334485141672427
True,True,5,5,0.638121546961326,0.7,0.028314917127071824
True,True,3,4,0.6383712905452036,0.7,0.028295376121463076
True,True,4,5,0.6379310344827587,0.7,0.028275862068965516
True,True,4,2,0.6374913852515507,0.7,0.028256374913852515
True,True,3,4,0.6377410468319559,0.7,0.028236914600550965
True,True,4,0,0.6379903647625602,0.7,0.028217481073640742
True,True,4,0,0.6382393397524071,0.7,0.028198074277854195
True,True,4,0,0.638487972508591,0.7,0.028178694158075602
True,True,0,1,0.6387362637362637,0.7,0.02815934065934066
True,True,4,1,0.6382978723404256,0.7,0.028140013726835965
True,True,5,2,0.6385459533607681,0.7,0.028120713305898493
True,True,5,2,0.6387936943111721,0.7,0.02810143934201508
True,True,4,0,0.6390410958904109,0.7,0.028082191780821917
True,True,4,5,0.6386036960985626,0.7,0.02806297056810404
True,True,7,0,0.6381668946648427,0.7,0.0280437756497948
True,True,0,1,0.6384142173615858,0.7,0.028024606971975393
False,True,2,6,0.6386612021857924,0.7,0.028688524590163935
True,True,1,7,0.6389078498293516,0.7,0.028668941979522185
True,True,4,0,0.6391541609822646,0.7,0.0286493860845839
True,True,8,8,0.6394001363326517,0.7,0.028629856850715747
True,True,1,2,0.6389645776566758,0.7,0.02861035422343324
True,True,1,2,0.6385296119809394,0.7,0.02859087814840027
True,True,4,2,0.638095238095238,0.7,0.02857142857142857
True,True,1,7,0.6383412644459552,0.7,0.028552005438477225
True,True,1,7,0.6385869565217391,0.7,0.028532608695652172
True,True,2,3,0.6381534283774609,0.7,0.028513238289205704
True,True,9,9,0.6383989145183175,0.7,0.028493894165535955
True,True,5,5,0.6379661016949153,0.7,0.02847457627118644
True,True,7,3,0.6382113821138211,0.7,0.028455284552845527
True,True,2,9,0.6377792823290453,0.7,0.02843601895734597
True,True,6,5,0.6380243572395129,0.7,0.028416779431664412
True,True,2,6,0.6382691007437458,0.7,0.028397565922920892
True,True,5,2,0.6385135135135135,0.7,0.02837837837837838
True,True,3,4,0.6387575962187712,0.7,0.02835921674544227
True,True,7,3,0.6390013495276653,0.7,0.02834008097165992
True,True,2,1,0.638570465273095,0.7,0.028320971004720162
True,True,2,6,0.6388140161725068,0.7,0.02830188679245283
True,True,5,3,0.6383838383838384,0.7,0.028282828282828285
True,True,5,7,0.6379542395693136,0.7,0.02826379542395693
True,True,5,2,0.6381977135171486,0.7,0.02824478816408877
True,True,4,0,0.6384408602150538,0.7,0.028225806451612902
True,True,2,6,0.638683680322364,0.7,0.028206850235057087
True,True,5,1,0.6382550335570469,0.7,0.028187919463087248
False,True,2,6,0.6384976525821596,0.7,0.028839704896042925
True,True,5,2,0.6387399463806971,0.7,0.028820375335120642
True,True,8,8,0.6389819156061621,0.7,0.028801071667782986
True,True,1,7,0.6392235609103079,0.7,0.028781793842034806
True,True,7,3,0.6394648829431439,0.7,0.028762541806020066
True,True,1,7,0.6397058823529411,0.7,0.02874331550802139
True,True,5,5,0.6392785571142284,0.7,0.028724114896459586
False,True,1,3,0.6388518024032043,0.7,0.029372496662216287
True,True,3,4,0.6390927284856571,0.7,0.02935290193462308
True,True,3,4,0.6393333333333333,0.7,0.029333333333333333
True,True,1,7,0.6395736175882745,0.7,0.029313790806129246
True,True,9,9,0.6398135818908123,0.7,0.02929427430093209
True,True,6,5,0.6400532268795742,0.7,0.02927478376580173
True,True,3,4,0.6402925531914894,0.7,0.02925531914893617
True,True,7,0,0.6398671096345515,0.7,0.029235880398671095
True,True,0,9,0.6394422310756972,0.7,0.029216467463479414
True,True,6,5,0.6396814863968149,0.7,0.029197080291970802
True,True,5,2,0.639920424403183,0.7,0.029177718832891247
True,True,7,0,0.6394963552021206,0.7,0.0291583830351226
True,True,9,9,0.6397350993377483,0.7,0.02913907284768212
True,True,0,1,0.6399735274652548,0.7,0.02911978821972204
True,True,2,3,0.6395502645502645,0.7,0.0291005291005291
True,True,7,0,0.6391275611368142,0.7,0.029081295439524125
True,True,1,1,0.6387054161162483,0.7,0.02906208718626156
True,True,4,0,0.638943894389439,0.7,0.029042904290429043
True,True,8,8,0.6391820580474934,0.7,0.029023746701846966
True,True,2,6,0.6394199077125906,0.7,0.02900461437046803
True,True,4,0,0.6396574440052701,0.7,0.028985507246376812
False,True,1,9,0.6392363396971692,0.7,0.029624753127057275
True,True,1,9,0.6388157894736842,0.7,0.029605263157894735
True,True,7,3,0.6390532544378699,0.7,0.029585798816568046
True,True,1,5,0.6386333771353482,0.7,0.02956636005256242
True,True,5,2,0.63887065003283,0.7,0.02954694681549573
True,True,7,0,0.6384514435695539,0.7,0.02952755905511811
True,True,0,1,0.6386885245901639,0.7,0.029508196721311476
True,True,7,0,0.6382699868938401,0.7,0.02948885976408912
True,True,8,8,0.6385068762278978,0.7,0.029469548133595286
True,True,3,4,0.6387434554973822,0.7,0.029450261780104712
True,True,1,7,0.6389797253106606,0.7,0.029431000654022238
True,True,4,3,0.6385620915032679,0.7,0.029411764705882353
True,True,5,0,0.6381450032658393,0.7,0.02939255388634879
True,True,5,5,0.6377284595300261,0.7,0.0293733681462141
True,True,7,3,0.6379647749510763,0.7,0.029354207436399216
True,True,5,2,0.6382007822685789,0.7,0.029335071707953065
True,True,6,5,0.6384364820846905,0.7,0.029315960912052116
True,True,7,3,0.638671875,0.7,0.029296875
True,True,5,2,0.6389069616135329,0.7,0.029277813923227064
True,True,4,3,0.6384915474642393,0.7,0.029258777633289986
True,True,5,1,0.6380766731643924,0.7,0.029239766081871343
True,True,5,5,0.6376623376623377,0.7,0.02922077922077922
True,True,3,4,0.6378974691758599,0.7,0.029201817001946788
True,True,1,2,0.6374837872892347,0.7,0.029182879377431907
True,True,6,5,0.6377187297472456,0.7,0.02916396629941672
True,True,2,6,0.6379533678756477,0.7,0.029145077720207253
True,True,2,6,0.6381877022653721,0.7,0.02912621359223301
True,True,9,9,0.6384217335058214,0.7,0.02910737386804657
True,True,8,8,0.6386554621848739,0.7,0.029088558500323207
True,True,1,7,0.6388888888888888,0.7,0.029069767441860465
True,True,8,8,0.6391220142027114,0.7,0.029051000645577793
True,True,0,1,0.6393548387096775,0.7,0.02903225806451613
True,True,6,5,0.6395873629916183,0.7,0.029013539651837523
True,True,2,3,0.6391752577319587,0.7,0.028994845360824743
True,True,1,9,0.6387636831938184,0.7,0.028976175144880875
True,True,4,1,0.6383526383526383,0.7,0.02895752895752896
True,True,2,6,0.6385852090032155,0.7,0.028938906752411574
True,True,3,4,0.6388174807197944,0.7,0.02892030848329049
True,True,6,5,0.6390494540783558,0.7,0.028901734104046242
True,True,7,3,0.6392811296534018,0.7,0.028883183568677792
True,True,2,6,0.6395125080179602,0.7,0.028864656831302116
True,True,5,8,0.639102564102564,0.7,0.028846153846153848
True,True,3,8,0.6386931454196029,0.7,0.028827674567584883
True,True,8,8,0.6389244558258643,0.7,0.02880921895006402
False,True,2,6,0.6391554702495201,0.7,0.02943058221369162
True,True,2,6,0.639386189258312,0.7,0.029411764705882353
True,True,5,9,0.6389776357827476,0.7,0.02939297124600639
True,True,2,6,0.6392081736909323,0.7,0.02937420178799489
True,True,4,2,0.6388002552648373,0.7,0.029355456285896617
True,True,9,1,0.6383928571428571,0.7,0.029336734693877552
True,True,4,2,0.6379859783301466,0.7,0.029318036966220522
True,True,2,6,0.6382165605095541,0.7,0.02929936305732484
True,True,1,7,0.6384468491406747,0.7,0.02928071292170592
True,True,7,3,0.638676844783715,0.7,0.029262086513994912
False,True,1,9,0.6382708200890019,0.7,0.029879211697393517
True,True,7,0,0.6378653113087674,0.7,0.02986022871664549
True,True,6,5,0.638095238095238,0.7,0.029841269841269842
True,True,2,6,0.6383248730964467,0.7,0.02982233502538071
True,True,7,0,0.6379201014584654,0.7,0.029803424223208624
True,True,7,3,0.638149556400507,0.7,0.029784537389100127
True,True,3,4,0.6383787207093097,0.7,0.029765674477517417
True,True,1,2,0.6379746835443038,0.7,0.029746835443037974
True,True,3,4,0.6382036685641999,0.7,0.029728020240354206
True,True,1,7,0.638432364096081,0.7,0.02970922882427307
True,True,4,8,0.6380290587492103,0.7,0.02969046114971573
True,True,1,7,0.6382575757575758,0.7,0.029671717171717172
True,True,3,4,0.6384858044164038,0.7,0.02965299684542587
True,True,5,8,0.6380832282471627,0.7,0.029634300126103404
True,True,5,7,0.6376811594202898,0.7,0.029615626969124134
True,True,5,7,0.6372795969773299,0.7,0.02959697732997481
True,True,5,9,0.6368785399622404,0.7,0.02957835116425425
True,True,5,2,0.6371069182389937,0.7,0.029559748427672956
True,True,8,8,0.6373350094280327,0.7,0.0295411690760528
True,True,2,6,0.6375628140703518,0.7,0.029522613065326633
True,True,5,5,0.6371625863151287,0.7,0.029504080351537978
True,True,2,6,0.6373902132998746,0.7,0.029485570890840654
True,True,9,9,0.6376175548589341,0.7,0.02946708463949843
True,True,2,6,0.6378446115288221,0.7,0.02944862155388471
True,True,5,2,0.6380713838447089,0.7,0.029430181590482152
True,True,0,1,0.6382978723404256,0.7,0.029411764705882353
True,True,6,5,0.6385240775484677,0.7,0.029393370856785492
False,True,4,5,0.638125,0.7,0.03
True,True,3,4,0.6383510306058713,0.7,0.029981261711430358
True,True,7,3,0.6385767790262172,0.7,0.0299625468164794
True,True,6,1,0.6381784154709919,0.7,0.02994385527136619
True,True,5,9,0.6377805486284289,0.7,0.029925187032418952
True,True,3,4,0.638006230529595,0.7,0.029906542056074768
True,True,5,8,0.6376089663760897,0.7,0.029887920298879204
True,True,1,0,0.6372121966397013,0.7,0.029869321717486
True,True,9,9,0.6374378109452736,0.7,0.029850746268656716
True,True,1,3,0.637041640770665,0.7,0.02983219390926041
True,True,9,9,0.6372670807453417,0.7,0.02981366459627329
True,True,5,1,0.6368715083798883,0.7,0.0297951582867784
True,True,0,9,0.6364764267990074,0.7,0.02977667493796526
True,True,3,7,0.6360818350898946,0.7,0.029758214507129573
True,True,5,1,0.6356877323420075,0.7,0.02973977695167286
True,True,5,5,0.6352941176470588,0.7,0.029721362229102165
True,True,1,1,0.6349009900990099,0.7,0.0297029702970297
True,True,2,6,0.6351267779839208,0.7,0.029684601113172542
True,True,5,3,0.634734239802225,0.7,0.029666254635352288
True,True,1,0,0.634342186534898,0.7,0.02964793082149475
True,True,1,1,0.6339506172839506,0.7,0.02962962962962963
True,True,7,3,0.634176434299815,0.7,0.02961135101789019
True,True,1,5,0.6337854500616523,0.7,0.029593094944512947
True,True,0,1,0.634011090573013,0.7,0.029574861367837338
True,True,7,3,0.6342364532019704,0.7,0.029556650246305417
True,True,6,5,0.6344615384615384,0.7,0.029538461538461538
True,True,5,5,0.6340713407134071,0.7,0.02952029520295203
True,True,1,2,0.633681622618316,0.7,0.02950215119852489
True,True,5,2,0.6339066339066339,0.7,0.029484029484029485
True,True,0,1,0.6341313689379988,0.7,0.029465930018416207
True,True,3,4,0.6343558282208589,0.7,0.029447852760736196
True,True,4,0,0.6345800122624157,0.7,0.029429797670141016
True,True,8,8,0.6348039215686274,0.7,0.029411764705882353
True,True,4,2,0.6344151867728107,0.7,0.029393753827311696
True,True,1,2,0.6340269277845777,0.7,0.02937576499388005
True,True,3,4,0.6342507645259939,0.7,0.029357798165137616
True,True,6,3,0.6338630806845966,0.7,0.029339853300733496
True,True,3,4,0.6340867440439829,0.7,0.029321930360415395
True,True,5,2,0.6343101343101343,0.7,0.029304029304029304
True,True,4,0,0.6345332519829164,0.7,0.02928615009151922
True,True,5,5,0.6341463414634146,0.7,0.02926829268292683
True,True,2,6,0.6343692870201096,0.7,0.029250457038391225
True,True,4,0,0.6345919610231425,0.7,0.029232643118148598
False,True,2,6,0.6348143639683506,0.7,0.02982349360925137
True,True,4,3,0.6344282238442822,0.7,0.029805352798053526
True,True,3,1,0.6340425531914894,0.7,0.029787234042553193
True,True,1,7,0.6342648845686513,0.7,0.02976913730255164
True,True,4,5,0.6338797814207651,0.7,0.029751062537947785
True,True,9,9,0.6341019417475728,0.7,0.029733009708737865
True,True,4,6,0.6337174044875682,0.7,0.02971497877501516
True,True,8,8,0.6339393939393939,0.7,0.029696969696969697
True,True,3,6,0.6335554209569958,0.7,0.029678982434887948
True,True,5,2,0.6337772397094431,0.7,0.029661016949152543
True,True,2,5,0.6333938294010889,0.7,0.029643073200241985
True,True,1,9,0.6330108827085853,0.7,0.02962515114873035
True,True,2,6,0.6332326283987916,0.7,0.029607250755287008
True,True,1,7,0.6334541062801933,0.7,0.029589371980676328
True,True,6,9,0.6330718165359083,0.7,0.029571514785757393
True,True,8,8,0.6332931242460796,0.7,0.029553679131483716
True,True,5,6,0.6329113924050633,0.7,0.029535864978902954
True,True,1,7,0.6331325301204819,0.7,0.029518072289156625
True,True,3,4,0.633353401565322,0.7,0.029500301023479832
True,True,6,5,0.6335740072202166,0.7,0.029482551143200964
True,True,1,9,0.6331930246542393,0.7,0.029464822609741433
True,True,4,7,0.6328125,0.7,0.029447115384615384
True,True,0,1,0.633033033033033,0.7,0.02942942942942943
True,True,5,3,0.6326530612244898,0.7,0.029411764705882353
True,True,2,3,0.6322735452909418,0.7,0.029394121175764846
True,True,4,3,0.63189448441247,0.7,0.029376498800959234
True,True,8,8,0.6321150389454764,0.7,0.029358897543439184
True,True,4,0,0.6323353293413174,0.7,0.029341317365269463
True,True,5,2,0.6325553560742071,0.7,0.029323758228605626
True,True,9,9,0.6327751196172249,0.7,0.02930622009569378
True,True,1,9,0.6323968918111178,0.7,0.029288702928870293
True,True,7,3,0.6326164874551972,0.7,0.02927120669056153
True,True,3,4,0.6328358208955224,0.7,0.029253731343283584
True,True,5,0,0.6324582338902148,0.7,0.029236276849642005
True,True,1,7,0.6326774001192605,0.7,0.029218843172331546
True,True,4,2,0.632300357568534,0.7,0.029201430274135878
True,True,5,2,0.6325193567599762,0.7,0.029184038117927337
True,True,5,5,0.6321428571428571,0.7,0.029166666666666667
True,True,3,4,0.6323616894705533,0.7,0.029149315883402735
True,True,1,3,0.6319857312722948,0.7,0.029131985731272295
True,True,6,5,0.6322043969102793,0.7,0.029114676173499703
True,True,6,5,0.6324228028503563,0.7,0.029097387173396674
True,True,1,7,0.6326409495548961,0.7,0.029080118694362018
False,True,2,6,0.632858837485172,0.7,0.02965599051008304
True,True,7,3,0.6330764671013633,0.7,0.02963841138114997
True,True,5,2,0.6332938388625592,0.7,0.02962085308056872
True,True,7,3,0.6335109532267614,0.7,0.02960331557134399
True,True,5,8,0.6331360946745562,0.7,0.029585798816568046
True,True,7,3,0.6333530455351862,0.7,0.02956830277942046
True,True,0,1,0.6335697399527187,0.7,0.02955082742316785
True,True,3,4,0.6337861783815711,0.7,0.029533372711163616
True,True,0,1,0.6340023612750886,0.7,0.0295159386068477
True,True,1,2,0.6336283185840708,0.7,0.029498525073746312
True,True,5,0,0.6332547169811321,0.7,0.0294811320754717
False,True,1,3,0.6328815556865056,0.7,0.030053034767236298
True,True,1,7,0.633097762073027,0.7,0.030035335689045935
True,True,5,8,0.6327251324308417,0.7,0.03001765744555621
True,True,3,4,0.6329411764705882,0.7,0.03
True,True,6,5,0.6331569664902998,0.7,0.029982363315696647
True,True,4,0,0.6333725029377203,0.7,0.029964747356051705
True,True,2,7,0.6330005871990605,0.7,0.029947152084556665
True,True,1,1,0.6326291079812206,0.7,0.02992957746478873
True,True,4,2,0.632258064516129,0.7,0.029912023460410556
True,True,1,7,0.6324736225087925,0.7,0.029894490035169988
True,True,7,3,0.632688927943761,0.7,0.029876977152899824
True,True,9,9,0.632903981264637,0.7,0.029859484777517563
True,True,9,9,0.6331187829139848,0.7,0.02984201287302516
True,True,0,1,0.6333333333333333,0.7,0.02982456140350877
True,True,0,1,0.6335476329631794,0.7,0.029807130333138514
True,True,1,1,0.633177570093458,0.7,0.029789719626168224
True,True,6,5,0.6333917104495038,0.7,0.0297723292469352
True,True,5,2,0.6336056009334889,0.7,0.029754959159859977
True,True,2,6,0.6338192419825073,0.7,0.029737609329446066
True,True,5,5,0.6334498834498834,0.7,0.02972027972027972
True,True,1,9,0.6330809551543389,0.7,0.0297029702970297
True,True,9,9,0.6332945285215367,0.7,0.029685681024447033
True,True,3,4,0.6335078534031413,0.7,0.029668411867364748
True,True,5,1,0.6331395348837209,0.7,0.029651162790697676
True,True,2,6,0.6333527019174898,0.7,0.029633933759442184
True,True,2,7,0.6329849012775842,0.7,0.029616724738675958
True,True,4,3,0.632617527568195,0.7,0.02959953569355775
True,True,2,3,0.6322505800464037,0.7,0.029582366589327145
True,True,5,3,0.6318840579710145,0.7,0.029565217391304348
True,True,7,0,0.6315179606025493,0.7,0.02954808806488992
True,True,1,9,0.6311522872032426,0.7,0.029530978575564564
True,True,0,1,0.6313657407407407,0.7,0.029513888888888888
True,True,9,9,0.631578947368421,0.7,0.029496818970503182
True,True,3,4,0.6317919075144509,0.7,0.029479768786127167
True,True,3,4,0.6320046216060081,0.7,0.029462738301559793
True,True,1,7,0.6322170900692841,0.7,0.029445727482678985
True,True,5,7,0.6318522792844777,0.7,0.029428736295441432
True,True,7,0,0.6314878892733564,0.7,0.029411764705882353
True,True,9,9,0.631700288184438,0.7,0.029394812680115272
True,True,5,5,0.631336405529954,0.7,0.0293778801843318
True,True,3,8,0.6309729418537708,0.7,0.02936096718480138
True,True,7,3,0.6311852704257768,0.7,0.029344073647871116
True,True,3,4,0.6313973548016101,0.7,0.029327199539965498
False,True,3,4,0.6316091954022989,0.7,0.029885057471264367
True,True,8,8,0.6318207926479035,0.7,0.02986789201608271
False,True,6,5,0.6320321469575201,0.7,0.030424799081515498
True,True,5,2,0.6322432587492829,0.7,0.030407343660355707
True,True,2,6,0.632454128440367,0.7,0.030389908256880736
True,True,1,1,0.6320916905444126,0.7,0.03037249283667622
True,True,5,5,0.631729667812142,0.7,0.030355097365406643
True,True,2,6,0.6319404693760733,0.7,0.03033772180881511
True,True,5,2,0.6321510297482837,0.7,0.03032036613272311
True,True,6,5,0.6323613493424814,0.7,0.030303030303030304
True,True,4,0,0.6325714285714286,0.7,0.030285714285714287
True,True,7,0,0.6322101656196459,0.7,0.03026841804683038
True,True,5,4,0.6318493150684932,0.7,0.030251141552511414
True,True,3,8,0.6314888762122076,0.7,0.030233884768967486
True,True,0,9,0.6311288483466363,0.7,0.030216647662485746
True,True,4,5,0.6307692307692307,0.7,0.0301994301994302
True,True,5,3,0.6304100227790432,0.7,0.03018223234624146
True,True,5,2,0.6306203756402959,0.7,0.03016505406943654
True,True,1,7,0.6308304891922639,0.7,0.030147895335608646
True,True,5,2,0.6310403638430927,0.7,0.030130756111426946
True,True,7,3,0.63125,0.7,0.030113636363636363
True,True,2,6,0.6314593980692789,0.7,0.030096536059057353
True,True,1,7,0.6316685584562997,0.7,0.030079455164585697
True,True,5,7,0.631310266591038,0.7,0.030062393647192286
True,True,2,4,0.6309523809523809,0.7,0.030045351473922902
True,True,3,1,0.6305949008498584,0.7,0.03002832861189802
True,True,2,4,0.630237825594564,0.7,0.03001132502831257
True,True,1,7,0.6304470854555744,0.7,0.029994340690435765
True,True,5,2,0.630656108597285,0.7,0.02997737556561086
True,True,7,3,0.6308648954211419,0.7,0.029960429621254947
True,True,4,0,0.6310734463276836,0.7,0.029943502824858758
True,True,1,7,0.6312817617165444,0.7,0.029926595143986448
True,True,5,3,0.6309255079006773,0.7,0.029909706546275394
True,True,1,7,0.6311336717428088,0.7,0.029892836999435984
True,True,7,0,0.6307779030439684,0.7,0.02987598647125141
True,True,1,6,0.6304225352112676,0.7,0.029859154929577466
True,True,1,7,0.6306306306306306,0.7,0.029842342342342343
True,True,6,5,0.63083849184018,0.7,0.029825548677546426
True,True,4,0,0.6310461192350956,0.7,0.029808773903262094
True,True,9,9,0.6312535132096684,0.7,0.029792017987633503
True,True,2,6,0.6314606741573033,0.7,0.029775280898876405
False,True,1,1,0.631106120157215,0.7,0.030320044918585063
True,True,0,1,0.6313131313131313,0.7,0.030303030303030304
False,True,2,6,0.6315199102636007,0.7,0.030846887268648347
True,True,5,3,0.6311659192825112,0.7,0.030829596412556053
True,True,2,6,0.6313725490196078,0.7,0.03081232492997199
True,True,3,4,0.631578947368421,0.7,0.030795072788353865
False,True,1,3,0.6312255176273084,0.7,0.03133743704532736
True,True,4,0,0.6314317673378076,0.7,0.03131991051454139
True,True,5,3,0.6310788149804359,0.7,0.03130240357741755
True,True,1,0,0.6307262569832403,0.7,0.03128491620111732
True,True,0,1,0.6309324399776661,0.7,0.03126744835287549
